Index,Filename,Path,Emotion
104,SN001Z_AngerText_TrailNo_1071.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/anger/SN001Z_AngerText_TrailNo_1071.jpg,anger
105,SN001Z_AngerText_TrailNo_1072.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/anger/SN001Z_AngerText_TrailNo_1072.jpg,anger
106,SN001Z_AngerText_TrailNo_1073.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/anger/SN001Z_AngerText_TrailNo_1073.jpg,anger
107,SN001Z_AngerText_TrailNo_1074.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/anger/SN001Z_AngerText_TrailNo_1074.jpg,anger
108,SN001Z_AngerText_TrailNo_1075.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/anger/SN001Z_AngerText_TrailNo_1075.jpg,anger
109,SN001Z_AngerText_TrailNo_1076.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/anger/SN001Z_AngerText_TrailNo_1076.jpg,anger
110,SN001Z_AngerText_TrailNo_1077.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/anger/SN001Z_AngerText_TrailNo_1077.jpg,anger
111,SN001Z_AngerText_TrailNo_1078.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/anger/SN001Z_AngerText_TrailNo_1078.jpg,anger
112,SN001Z_AngerText_TrailNo_1079.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/anger/SN001Z_AngerText_TrailNo_1079.jpg,anger
113,SN001Z_AngerText_TrailNo_1080.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/anger/SN001Z_AngerText_TrailNo_1080.jpg,anger
114,SN001Z_AngerText_TrailNo_1081.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/anger/SN001Z_AngerText_TrailNo_1081.jpg,anger
115,SN001Z_AngerText_TrailNo_1082.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/anger/SN001Z_AngerText_TrailNo_1082.jpg,anger
116,SN001Z_AngerText_TrailNo_1083.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/anger/SN001Z_AngerText_TrailNo_1083.jpg,anger
117,SN001Z_AngerText_TrailNo_1084.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/anger/SN001Z_AngerText_TrailNo_1084.jpg,anger
118,SN001Z_AngerText_TrailNo_1085.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/anger/SN001Z_AngerText_TrailNo_1085.jpg,anger
119,SN001Z_AngerText_TrailNo_1086.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/anger/SN001Z_AngerText_TrailNo_1086.jpg,anger
120,SN001Z_AngerText_TrailNo_1087.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/anger/SN001Z_AngerText_TrailNo_1087.jpg,anger
121,SN001Z_AngerText_TrailNo_1088.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/anger/SN001Z_AngerText_TrailNo_1088.jpg,anger
122,SN001Z_AngerText_TrailNo_1089.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/anger/SN001Z_AngerText_TrailNo_1089.jpg,anger
123,SN001Z_AngerText_TrailNo_1090.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/anger/SN001Z_AngerText_TrailNo_1090.jpg,anger
124,SN001Z_AngerText_TrailNo_1091.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/anger/SN001Z_AngerText_TrailNo_1091.jpg,anger
125,SN001Z_AngerText_TrailNo_1092.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/anger/SN001Z_AngerText_TrailNo_1092.jpg,anger
126,SN001Z_AngerText_TrailNo_1093.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/anger/SN001Z_AngerText_TrailNo_1093.jpg,anger
127,SN001Z_AngerText_TrailNo_1094.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/anger/SN001Z_AngerText_TrailNo_1094.jpg,anger
128,SN001Z_AngerText_TrailNo_1095.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/anger/SN001Z_AngerText_TrailNo_1095.jpg,anger
129,SN001Z_AngerText_TrailNo_1096.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/anger/SN001Z_AngerText_TrailNo_1096.jpg,anger
130,SN001Z_AngerText_TrailNo_1097.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/anger/SN001Z_AngerText_TrailNo_1097.jpg,anger
131,SN001Z_AngerText_TrailNo_1098.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/anger/SN001Z_AngerText_TrailNo_1098.jpg,anger
132,SN001Z_AngerText_TrailNo_1099.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/anger/SN001Z_AngerText_TrailNo_1099.jpg,anger
133,SN001Z_AngerText_TrailNo_1100.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/anger/SN001Z_AngerText_TrailNo_1100.jpg,anger
134,SN001Z_AngerText_TrailNo_2000.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/anger/SN001Z_AngerText_TrailNo_2000.jpg,anger
135,SN001Z_AngerText_TrailNo_2001.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/anger/SN001Z_AngerText_TrailNo_2001.jpg,anger
136,SN001Z_AngerText_TrailNo_2002.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/anger/SN001Z_AngerText_TrailNo_2002.jpg,anger
137,SN001Z_AngerText_TrailNo_2003.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/anger/SN001Z_AngerText_TrailNo_2003.jpg,anger
138,SN001Z_AngerText_TrailNo_2010.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/anger/SN001Z_AngerText_TrailNo_2010.jpg,anger
139,SN001Z_AngerText_TrailNo_2011.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/anger/SN001Z_AngerText_TrailNo_2011.jpg,anger
140,SN001Z_AngerText_TrailNo_2012.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/anger/SN001Z_AngerText_TrailNo_2012.jpg,anger
141,SN001Z_AngerText_TrailNo_2013.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/anger/SN001Z_AngerText_TrailNo_2013.jpg,anger
142,SN001Z_AngerText_TrailNo_2014.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/anger/SN001Z_AngerText_TrailNo_2014.jpg,anger
143,SN001Z_AngerText_TrailNo_2015.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/anger/SN001Z_AngerText_TrailNo_2015.jpg,anger
144,SN001Z_AngerText_TrailNo_2016.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/anger/SN001Z_AngerText_TrailNo_2016.jpg,anger
145,SN001Z_AngerText_TrailNo_2017.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/anger/SN001Z_AngerText_TrailNo_2017.jpg,anger
146,SN001Z_AngerText_TrailNo_2018.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/anger/SN001Z_AngerText_TrailNo_2018.jpg,anger
147,SN001Z_AngerText_TrailNo_2019.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/anger/SN001Z_AngerText_TrailNo_2019.jpg,anger
148,SN001Z_AngerText_TrailNo_2020.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/anger/SN001Z_AngerText_TrailNo_2020.jpg,anger
149,SN001Z_AngerText_TrailNo_2021.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/anger/SN001Z_AngerText_TrailNo_2021.jpg,anger
150,SN001Z_AngerText_TrailNo_2022.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/anger/SN001Z_AngerText_TrailNo_2022.jpg,anger
151,SN001Z_AngerText_TrailNo_2023.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/anger/SN001Z_AngerText_TrailNo_2023.jpg,anger
152,SN001Z_AngerText_TrailNo_2024.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/anger/SN001Z_AngerText_TrailNo_2024.jpg,anger
153,SN001Z_AngerText_TrailNo_2025.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/anger/SN001Z_AngerText_TrailNo_2025.jpg,anger
154,SN001Z_AngerText_TrailNo_2026.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/anger/SN001Z_AngerText_TrailNo_2026.jpg,anger
155,SN001Z_AngerText_TrailNo_2027.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/anger/SN001Z_AngerText_TrailNo_2027.jpg,anger
156,SN001Z_AngerText_TrailNo_2028.jpg,/home-mscluster/oenabor/home/exp1/disfa_dataset/SN001/anger/SN001Z_AngerText_TrailNo_2028.jpg,anger
