,Unnamed: 0,Index,Filename,Path,Emotion,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
18007,18007,18007,SN025Y_AngerDescribed_TrailNo_2056.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN025\neutral\SN025Y_AngerDescribed_TrailNo_2056.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9141,9141,9141,SN007Z_HappinessText_TrailNo_1061.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN007\neutral\SN007Z_HappinessText_TrailNo_1061.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6948,6948,6948,SN004Y_SadDescribed_TrailNo_2099.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN004\neutral\SN004Y_SadDescribed_TrailNo_2099.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3503,3503,3503,SN003Y_DisgustDescribed_TrailNo_1004.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN003\neutral\SN003Y_DisgustDescribed_TrailNo_1004.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16955,16955,16955,SN013Z_SupriseText_TrailNo_1058.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN013\neutral\SN013Z_SupriseText_TrailNo_1058.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18128,18128,18128,SN025Y_FearDescribed_TrailNo_1071.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN025\neutral\SN025Y_FearDescribed_TrailNo_1071.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11107,11107,11107,SN009Y_HappyDescribed_TrailNo_1073.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN009\neutral\SN009Y_HappyDescribed_TrailNo_1073.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1655,1655,1655,SN001Z_SupriseText_TrailNo_1061.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN001\neutral\SN001Z_SupriseText_TrailNo_1061.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13740,13740,13740,SN010Y_HappyDescribed_TrailNo_3015.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN010\neutral\SN010Y_HappyDescribed_TrailNo_3015.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22226,22226,22226,SN027Z_HappinessText_TrailNo_1018.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN027\neutral\SN027Z_HappinessText_TrailNo_1018.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6907,6907,6907,SN004Y_SadDescribed_TrailNo_2003.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN004\neutral\SN004Y_SadDescribed_TrailNo_2003.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16183,16183,16183,SN013Y_SadDescribed_TrailNo_2000.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN013\neutral\SN013Y_SadDescribed_TrailNo_2000.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,4323,4323,SN003Z_SadnessText_TrailNo_1003.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN003\neutral\SN003Z_SadnessText_TrailNo_1003.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11136,11136,11136,SN009Y_HappyDescribed_TrailNo_2009.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN009\neutral\SN009Y_HappyDescribed_TrailNo_2009.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7229,7229,7229,SN004Z_FearText_TrailNo_3095.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN004\neutral\SN004Z_FearText_TrailNo_3095.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7113,7113,7113,SN004Z_AngerText_TrailNo_2002.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN004\neutral\SN004Z_AngerText_TrailNo_2002.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18518,18518,18518,SN025Z_DisgustText_TrailNo_1079.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN025\neutral\SN025Z_DisgustText_TrailNo_1079.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4290,4290,4290,SN003Z_HappinessText_TrailNo_1087.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN003\neutral\SN003Z_HappinessText_TrailNo_1087.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6427,6427,6427,SN004Y_AngerDescribed_TrailNo_2007.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN004\neutral\SN004Y_AngerDescribed_TrailNo_2007.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10966,10966,10966,SN009Y_DisgustDescribed_TrailNo_1054.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN009\neutral\SN009Y_DisgustDescribed_TrailNo_1054.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21444,21444,21444,SN027Y_FearDescribed_TrailNo_3157.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN027\neutral\SN027Y_FearDescribed_TrailNo_3157.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14304,14304,14304,SN010Z_HappinessText_TrailNo_1108.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN010\neutral\SN010Z_HappinessText_TrailNo_1108.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13434,13434,13434,SN010Y_AngerDescribed_TrailNo_3035.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN010\neutral\SN010Y_AngerDescribed_TrailNo_3035.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18632,18632,18632,SN025Z_FearText_TrailNo_2060.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN025\neutral\SN025Z_FearText_TrailNo_2060.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11096,11096,11096,SN009Y_HappyDescribed_TrailNo_1017.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN009\neutral\SN009Y_HappyDescribed_TrailNo_1017.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18665,18665,18665,SN025Z_HappinessText_TrailNo_1064.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN025\neutral\SN025Z_HappinessText_TrailNo_1064.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7375,7375,7375,SN004Z_HappinessText_TrailNo_1025.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN004\neutral\SN004Z_HappinessText_TrailNo_1025.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6933,6933,6933,SN004Y_SadDescribed_TrailNo_2029.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN004\neutral\SN004Y_SadDescribed_TrailNo_2029.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3640,3640,3640,SN003Y_HappyDescribed_TrailNo_1008.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN003\neutral\SN003Y_HappyDescribed_TrailNo_1008.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11527,11527,11527,SN009Z_DisgustText_TrailNo_3068.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN009\neutral\SN009Z_DisgustText_TrailNo_3068.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21855,21855,21855,SN027Z_AngerText_TrailNo_1102.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN027\neutral\SN027Z_AngerText_TrailNo_1102.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22196,22196,22196,SN027Z_FearText_TrailNo_2108.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN027\neutral\SN027Z_FearText_TrailNo_2108.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13831,13831,13831,SN010Y_SadDescribed_TrailNo_2003.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN010\neutral\SN010Y_SadDescribed_TrailNo_2003.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18778,18778,18778,SN025Z_SupriseText_TrailNo_1015.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN025\neutral\SN025Z_SupriseText_TrailNo_1015.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11316,11316,11316,SN009Z_AngerText_TrailNo_2017.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN009\neutral\SN009Z_AngerText_TrailNo_2017.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16133,16133,16133,SN013Y_SadDescribed_TrailNo_1001.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN013\neutral\SN013Y_SadDescribed_TrailNo_1001.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3587,3587,3587,SN003Y_FearDescribed_TrailNo_2004.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN003\neutral\SN003Y_FearDescribed_TrailNo_2004.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13929,13929,13929,SN010Y_SupriseDescribed_TrailNo_1007.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN010\neutral\SN010Y_SupriseDescribed_TrailNo_1007.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18032,18032,18032,SN025Y_DisgustDescribed_TrailNo_1010.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN025\neutral\SN025Y_DisgustDescribed_TrailNo_1010.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9301,9301,9301,SN007Z_SupriseText_TrailNo_2043.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN007\neutral\SN007Z_SupriseText_TrailNo_2043.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21731,21731,21731,SN027Y_SupriseDescribed_TrailNo_2004.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN027\neutral\SN027Y_SupriseDescribed_TrailNo_2004.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14079,14079,14079,SN010Z_DisgustText_TrailNo_1016.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN010\neutral\SN010Z_DisgustText_TrailNo_1016.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17984,17984,17984,SN025Y_AngerDescribed_TrailNo_2000.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN025\neutral\SN025Y_AngerDescribed_TrailNo_2000.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8792,8792,8792,SN007Y_FearDescribed_TrailNo_1001.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN007\neutral\SN007Y_FearDescribed_TrailNo_1001.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7346,7346,7346,SN004Z_FearText_TrailNo_5098.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN004\neutral\SN004Z_FearText_TrailNo_5098.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21508,21508,21508,SN027Y_HappyDescribed_TrailNo_2010.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN027\neutral\SN027Y_HappyDescribed_TrailNo_2010.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3659,3659,3659,SN003Y_HappyDescribed_TrailNo_1066.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN003\neutral\SN003Y_HappyDescribed_TrailNo_1066.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22010,22010,22010,SN027Z_AngerText_TrailNo_8076.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN027\neutral\SN027Z_AngerText_TrailNo_8076.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22176,22176,22176,SN027Z_FearText_TrailNo_2088.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN027\neutral\SN027Z_FearText_TrailNo_2088.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16044,16044,16044,SN013Y_FearDescribed_TrailNo_1069.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN013\neutral\SN013Y_FearDescribed_TrailNo_1069.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18292,18292,18292,SN025Y_SadDescribed_TrailNo_1001.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN025\neutral\SN025Y_SadDescribed_TrailNo_1001.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1461,1461,1461,SN001Z_FearText_TrailNo_1091.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN001\neutral\SN001Z_FearText_TrailNo_1091.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7541,7541,7541,SN004Z_SupriseText_TrailNo_1038.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN004\neutral\SN004Z_SupriseText_TrailNo_1038.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22017,22017,22017,SN027Z_AngerText_TrailNo_8083.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN027\neutral\SN027Z_AngerText_TrailNo_8083.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16471,16471,16471,SN013Z_AngerText_TrailNo_2059.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN013\neutral\SN013Z_AngerText_TrailNo_2059.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14443,14443,14443,SN010Z_SadnessText_TrailNo_1131.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN010\neutral\SN010Z_SadnessText_TrailNo_1131.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1207,1207,1207,SN001Y_SadDescribed_TrailNo_3055.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN001\neutral\SN001Y_SadDescribed_TrailNo_3055.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16326,16326,16326,SN013Y_SupriseDescribed_TrailNo_1017.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN013\neutral\SN013Y_SupriseDescribed_TrailNo_1017.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1656,1656,1656,SN001Z_SupriseText_TrailNo_1062.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN001\neutral\SN001Z_SupriseText_TrailNo_1062.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21691,21691,21691,SN027Y_SupriseDescribed_TrailNo_1005.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN027\neutral\SN027Y_SupriseDescribed_TrailNo_1005.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17051,17051,17051,SN013Z_SupriseText_TrailNo_2101.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN013\neutral\SN013Z_SupriseText_TrailNo_2101.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3709,3709,3709,SN003Y_HappyDescribed_TrailNo_2081.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN003\neutral\SN003Y_HappyDescribed_TrailNo_2081.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22168,22168,22168,SN027Z_FearText_TrailNo_2008.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN027\neutral\SN027Z_FearText_TrailNo_2008.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7090,7090,7090,SN004Z_AngerText_TrailNo_1108.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN004\neutral\SN004Z_AngerText_TrailNo_1108.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3977,3977,3977,SN003Y_SupriseDescribed_TrailNo_3013.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN003\neutral\SN003Y_SupriseDescribed_TrailNo_3013.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8779,8779,8779,SN007Y_DisgustDescribed_TrailNo_2008.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN007\neutral\SN007Y_DisgustDescribed_TrailNo_2008.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16804,16804,16804,SN013Z_SadnessText_TrailNo_1022.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN013\neutral\SN013Z_SadnessText_TrailNo_1022.jpg,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
