,Unnamed: 0,Index,Filename,Path,Emotion,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
5438,5438,5438,SN004Y_DisgustDescribed_TrailNo_2001.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN004\disgust\SN004Y_DisgustDescribed_TrailNo_2001.jpg,disgust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
17495,17495,17495,SN025Z_DisgustText_TrailNo_1013.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN025\disgust\SN025Z_DisgustText_TrailNo_1013.jpg,disgust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2
269,269,269,SN001Y_DisgustDescribed_TrailNo_1009.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN001\disgust\SN001Y_DisgustDescribed_TrailNo_1009.jpg,disgust,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
5682,5682,5682,SN004Z_DisgustText_TrailNo_2043.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN004\disgust\SN004Z_DisgustText_TrailNo_2043.jpg,disgust,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.8,0.2
20073,20073,20073,SN027Y_DisgustDescribed_TrailNo_2023.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN027\disgust\SN027Y_DisgustDescribed_TrailNo_2023.jpg,disgust,0.0,0.0,0.8,0.0,0.4,1.0,0.0,0.0,0.0,0.0,0.8,0.0
12777,12777,12777,SN010Y_DisgustDescribed_TrailNo_2092.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN010\disgust\SN010Y_DisgustDescribed_TrailNo_2092.jpg,disgust,0.0,0.0,0.8,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.4,0.0
20264,20264,20264,SN027Z_DisgustText_TrailNo_2092.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN027\disgust\SN027Z_DisgustText_TrailNo_2092.jpg,disgust,0.4,0.0,0.8,0.0,0.4,0.0,0.0,0.4,0.4,0.0,0.0,0.4
15592,15592,15592,SN013Y_DisgustDescribed_TrailNo_2026.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN013\disgust\SN013Y_DisgustDescribed_TrailNo_2026.jpg,disgust,0.0,0.4,0.6,0.0,0.4,1.0,0.0,0.0,0.0,0.0,1.0,0.4
5518,5518,5518,SN004Y_DisgustDescribed_TrailNo_2081.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN004\disgust\SN004Y_DisgustDescribed_TrailNo_2081.jpg,disgust,0.0,0.0,0.2,0.2,0.4,0.8,0.0,0.0,0.0,0.0,1.0,0.4
20167,20167,20167,SN027Z_DisgustText_TrailNo_1069.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN027\disgust\SN027Z_DisgustText_TrailNo_1069.jpg,disgust,0.0,0.0,1.0,0.0,0.4,0.4,0.0,0.4,0.2,0.0,0.0,0.0
12840,12840,12840,SN010Z_DisgustText_TrailNo_2043.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN010\disgust\SN010Z_DisgustText_TrailNo_2043.jpg,disgust,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0.0,0.75,0.4,0.4
8307,8307,8307,SN007Z_DisgustText_TrailNo_2019.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN007\disgust\SN007Z_DisgustText_TrailNo_2019.jpg,disgust,0.0,0.0,0.8,0.0,0.8,1.0,0.0,0.0,0.0,0.0,1.0,0.2
5573,5573,5573,SN004Z_DisgustText_TrailNo_1034.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN004\disgust\SN004Z_DisgustText_TrailNo_1034.jpg,disgust,0.0,0.0,0.6,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.8,0.2
20273,20273,20273,SN027Z_DisgustText_TrailNo_2101.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN027\disgust\SN027Z_DisgustText_TrailNo_2101.jpg,disgust,0.4,0.0,0.8,0.0,0.4,0.0,0.0,0.4,0.4,0.0,0.0,0.4
8215,8215,8215,SN007Y_DisgustDescribed_TrailNo_1010.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN007\disgust\SN007Y_DisgustDescribed_TrailNo_1010.jpg,disgust,0.0,0.0,0.4,0.0,0.4,1.0,0.0,0.0,0.0,0.0,1.0,0.4
17494,17494,17494,SN025Y_DisgustDescribed_TrailNo_2047.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN025\disgust\SN025Y_DisgustDescribed_TrailNo_2047.jpg,disgust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
353,353,353,SN001Y_DisgustDescribed_TrailNo_2026.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN001\disgust\SN001Y_DisgustDescribed_TrailNo_2026.jpg,disgust,0.0,0.0,1.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.4,0.0
474,474,474,SN001Z_DisgustText_TrailNo_1080.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN001\disgust\SN001Z_DisgustText_TrailNo_1080.jpg,disgust,0.0,0.0,1.0,0.0,1.0,0.8,0.0,0.6,0.4,0.75,0.4,0.0
17505,17505,17505,SN025Z_DisgustText_TrailNo_1023.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN025\disgust\SN025Z_DisgustText_TrailNo_1023.jpg,disgust,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4
20125,20125,20125,SN027Z_DisgustText_TrailNo_1027.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN027\disgust\SN027Z_DisgustText_TrailNo_1027.jpg,disgust,0.0,0.0,0.8,0.0,0.4,0.0,0.0,0.6,0.6,0.0,0.0,0.0
5462,5462,5462,SN004Y_DisgustDescribed_TrailNo_2025.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN004\disgust\SN004Y_DisgustDescribed_TrailNo_2025.jpg,disgust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
10076,10076,10076,SN009Y_DisgustDescribed_TrailNo_1023.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN009\disgust\SN009Y_DisgustDescribed_TrailNo_1023.jpg,disgust,0.0,0.0,0.6,0.0,0.6,1.0,0.0,0.0,0.6,0.0,0.0,0.0
10055,10055,10055,SN009Y_DisgustDescribed_TrailNo_1002.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN009\disgust\SN009Y_DisgustDescribed_TrailNo_1002.jpg,disgust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
8285,8285,8285,SN007Z_DisgustText_TrailNo_1038.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN007\disgust\SN007Z_DisgustText_TrailNo_1038.jpg,disgust,0.0,0.0,0.8,0.0,0.6,0.8,0.0,0.0,0.0,0.0,0.8,0.2
10075,10075,10075,SN009Y_DisgustDescribed_TrailNo_1022.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN009\disgust\SN009Y_DisgustDescribed_TrailNo_1022.jpg,disgust,0.0,0.0,0.6,0.0,0.6,1.0,0.0,0.0,0.6,0.0,0.0,0.0
20211,20211,20211,SN027Z_DisgustText_TrailNo_2039.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN027\disgust\SN027Z_DisgustText_TrailNo_2039.jpg,disgust,0.4,0.0,0.8,0.0,0.4,0.2,0.0,0.8,0.6,0.0,0.0,0.4
5699,5699,5699,SN004Z_DisgustText_TrailNo_2060.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN004\disgust\SN004Z_DisgustText_TrailNo_2060.jpg,disgust,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.8,0.2
428,428,428,SN001Z_DisgustText_TrailNo_1034.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN001\disgust\SN001Z_DisgustText_TrailNo_1034.jpg,disgust,0.0,0.0,0.4,0.0,0.4,0.4,0.0,0.6,0.0,0.0,0.6,0.0
12854,12854,12854,SN010Z_DisgustText_TrailNo_2057.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN010\disgust\SN010Z_DisgustText_TrailNo_2057.jpg,disgust,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0.0,0.5,0.4,0.4
20023,20023,20023,SN027Y_DisgustDescribed_TrailNo_1017.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN027\disgust\SN027Y_DisgustDescribed_TrailNo_1017.jpg,disgust,0.0,0.0,0.8,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.6,0.0
502,502,502,SN001Z_DisgustText_TrailNo_2040.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN001\disgust\SN001Z_DisgustText_TrailNo_2040.jpg,disgust,0.0,0.0,0.4,0.0,0.8,0.6,0.0,1.0,0.4,0.0,0.6,0.0
12846,12846,12846,SN010Z_DisgustText_TrailNo_2049.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN010\disgust\SN010Z_DisgustText_TrailNo_2049.jpg,disgust,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0.0,0.75,0.4,0.4
17513,17513,17513,SN025Z_DisgustText_TrailNo_1031.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN025\disgust\SN025Z_DisgustText_TrailNo_1031.jpg,disgust,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4
10155,10155,10155,SN009Y_DisgustDescribed_TrailNo_2081.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN009\disgust\SN009Y_DisgustDescribed_TrailNo_2081.jpg,disgust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
5692,5692,5692,SN004Z_DisgustText_TrailNo_2053.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN004\disgust\SN004Z_DisgustText_TrailNo_2053.jpg,disgust,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.8,0.2
20140,20140,20140,SN027Z_DisgustText_TrailNo_1042.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN027\disgust\SN027Z_DisgustText_TrailNo_1042.jpg,disgust,0.0,0.0,0.8,0.0,0.4,0.2,0.0,0.8,0.6,0.0,0.0,0.0
2692,2692,2692,SN003Z_DisgustText_TrailNo_1041.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN003\disgust\SN003Z_DisgustText_TrailNo_1041.jpg,disgust,0.0,0.0,0.8,0.2,0.4,0.8,0.2,0.2,0.2,0.75,0.0,0.0
487,487,487,SN001Z_DisgustText_TrailNo_2025.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN001\disgust\SN001Z_DisgustText_TrailNo_2025.jpg,disgust,0.0,0.0,0.2,0.0,0.4,0.2,0.0,0.4,0.2,0.0,0.6,0.0
12721,12721,12721,SN010Y_DisgustDescribed_TrailNo_2036.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN010\disgust\SN010Y_DisgustDescribed_TrailNo_2036.jpg,disgust,0.0,0.0,0.8,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.2,0.0
15554,15554,15554,SN013Y_DisgustDescribed_TrailNo_1017.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN013\disgust\SN013Y_DisgustDescribed_TrailNo_1017.jpg,disgust,0.0,0.6,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0,1.0,0.2
10099,10099,10099,SN009Y_DisgustDescribed_TrailNo_1046.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN009\disgust\SN009Y_DisgustDescribed_TrailNo_1046.jpg,disgust,0.0,0.0,0.4,0.0,0.4,0.6,0.0,0.0,0.4,0.0,0.0,0.0
10398,10398,10398,SN009Z_DisgustText_TrailNo_4043.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN009\disgust\SN009Z_DisgustText_TrailNo_4043.jpg,disgust,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.0,0.0,0.5,0.0,0.0
10304,10304,10304,SN009Z_DisgustText_TrailNo_2035.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN009\disgust\SN009Z_DisgustText_TrailNo_2035.jpg,disgust,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.25,0.0,0.0
5620,5620,5620,SN004Z_DisgustText_TrailNo_1081.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN004\disgust\SN004Z_DisgustText_TrailNo_1081.jpg,disgust,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10122,10122,10122,SN009Y_DisgustDescribed_TrailNo_2047.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN009\disgust\SN009Y_DisgustDescribed_TrailNo_2047.jpg,disgust,0.0,0.0,0.6,0.0,0.6,1.0,0.0,0.0,0.4,0.5,0.0,0.0
2568,2568,2568,SN003Y_DisgustDescribed_TrailNo_1030.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN003\disgust\SN003Y_DisgustDescribed_TrailNo_1030.jpg,disgust,0.0,0.0,0.8,0.0,0.6,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2732,2732,2732,SN003Z_DisgustText_TrailNo_2043.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN003\disgust\SN003Z_DisgustText_TrailNo_2043.jpg,disgust,0.4,0.0,0.8,0.0,0.8,0.8,0.0,0.6,0.2,0.0,0.0,0.0
519,519,519,SN001Z_DisgustText_TrailNo_2057.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN001\disgust\SN001Z_DisgustText_TrailNo_2057.jpg,disgust,0.0,0.0,0.4,0.0,1.0,0.6,0.0,1.0,0.4,0.0,0.6,0.0
20267,20267,20267,SN027Z_DisgustText_TrailNo_2095.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN027\disgust\SN027Z_DisgustText_TrailNo_2095.jpg,disgust,0.4,0.0,0.8,0.0,0.4,0.0,0.0,0.4,0.4,0.0,0.0,0.4
12687,12687,12687,SN010Y_DisgustDescribed_TrailNo_1034.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN010\disgust\SN010Y_DisgustDescribed_TrailNo_1034.jpg,disgust,0.0,0.0,0.6,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.6,0.0
17532,17532,17532,SN025Z_DisgustText_TrailNo_1050.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN025\disgust\SN025Z_DisgustText_TrailNo_1050.jpg,disgust,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4
5669,5669,5669,SN004Z_DisgustText_TrailNo_2030.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN004\disgust\SN004Z_DisgustText_TrailNo_2030.jpg,disgust,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2702,2702,2702,SN003Z_DisgustText_TrailNo_1051.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN003\disgust\SN003Z_DisgustText_TrailNo_1051.jpg,disgust,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.2,0.5,0.0,0.0
10115,10115,10115,SN009Y_DisgustDescribed_TrailNo_2040.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN009\disgust\SN009Y_DisgustDescribed_TrailNo_2040.jpg,disgust,0.0,0.0,0.6,0.0,0.6,1.0,0.0,0.0,0.4,0.5,0.0,0.0
15561,15561,15561,SN013Y_DisgustDescribed_TrailNo_1024.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN013\disgust\SN013Y_DisgustDescribed_TrailNo_1024.jpg,disgust,0.0,0.6,0.6,0.0,0.2,0.8,0.0,0.0,0.0,0.0,1.0,0.4
5662,5662,5662,SN004Z_DisgustText_TrailNo_2023.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN004\disgust\SN004Z_DisgustText_TrailNo_2023.jpg,disgust,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5631,5631,5631,SN004Z_DisgustText_TrailNo_1092.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN004\disgust\SN004Z_DisgustText_TrailNo_1092.jpg,disgust,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20193,20193,20193,SN027Z_DisgustText_TrailNo_2021.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN027\disgust\SN027Z_DisgustText_TrailNo_2021.jpg,disgust,0.0,0.0,0.6,0.0,0.4,0.0,0.0,0.8,0.2,0.0,0.0,0.0
2769,2769,2769,SN003Z_DisgustText_TrailNo_2080.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN003\disgust\SN003Z_DisgustText_TrailNo_2080.jpg,disgust,0.6,0.0,0.4,0.0,0.8,0.4,0.0,0.4,0.2,0.0,0.0,0.0
17544,17544,17544,SN025Z_DisgustText_TrailNo_1062.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN025\disgust\SN025Z_DisgustText_TrailNo_1062.jpg,disgust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
20051,20051,20051,SN027Y_DisgustDescribed_TrailNo_1045.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN027\disgust\SN027Y_DisgustDescribed_TrailNo_1045.jpg,disgust,0.0,0.0,0.8,0.0,0.4,0.8,0.0,0.0,0.0,0.0,0.8,0.0
10377,10377,10377,SN009Z_DisgustText_TrailNo_3040.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN009\disgust\SN009Z_DisgustText_TrailNo_3040.jpg,disgust,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.25,0.0,0.0
20132,20132,20132,SN027Z_DisgustText_TrailNo_1034.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN027\disgust\SN027Z_DisgustText_TrailNo_1034.jpg,disgust,0.0,0.0,0.8,0.0,0.4,0.2,0.0,0.8,0.6,0.0,0.0,0.0
15586,15586,15586,SN013Y_DisgustDescribed_TrailNo_2020.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN013\disgust\SN013Y_DisgustDescribed_TrailNo_2020.jpg,disgust,0.0,0.4,0.6,0.0,0.4,0.8,0.0,0.0,0.0,0.0,1.0,0.4
10078,10078,10078,SN009Y_DisgustDescribed_TrailNo_1025.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN009\disgust\SN009Y_DisgustDescribed_TrailNo_1025.jpg,disgust,0.0,0.0,0.6,0.0,0.6,1.0,0.0,0.0,0.6,0.0,0.0,0.0
371,371,371,SN001Y_DisgustDescribed_TrailNo_2044.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN001\disgust\SN001Y_DisgustDescribed_TrailNo_2044.jpg,disgust,0.0,0.0,1.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.4,0.0
20034,20034,20034,SN027Y_DisgustDescribed_TrailNo_1028.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN027\disgust\SN027Y_DisgustDescribed_TrailNo_1028.jpg,disgust,0.0,0.0,0.8,0.0,0.4,0.8,0.0,0.0,0.0,0.0,0.8,0.0
