,Unnamed: 0,Index,Filename,Path,Emotion,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
14893,14893,14893,SN010Y_SadDescribed_TrailNo_2037.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN010\sad\SN010Y_SadDescribed_TrailNo_2037.jpg,sad,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18953,18953,18953,SN025Z_SadnessText_TrailNo_1022.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN025\sad\SN025Z_SadnessText_TrailNo_1022.jpg,sad,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.8,0.4,0.5,0.0,0.0
15127,15127,15127,SN010Z_SadnessText_TrailNo_1105.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN010\sad\SN010Z_SadnessText_TrailNo_1105.jpg,sad,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9449,9449,9449,SN007Z_SadnessText_TrailNo_1045.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN007\sad\SN007Z_SadnessText_TrailNo_1045.jpg,sad,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
4685,4685,4685,SN003Z_SadnessText_TrailNo_1034.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN003\sad\SN003Z_SadnessText_TrailNo_1034.jpg,sad,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22850,22850,22850,SN027Z_SadnessText_TrailNo_1141.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN027\sad\SN027Z_SadnessText_TrailNo_1141.jpg,sad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
7676,7676,7676,SN004Y_SadDescribed_TrailNo_2047.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN004\sad\SN004Y_SadDescribed_TrailNo_2047.jpg,sad,0.0,0.2,1.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
18905,18905,18905,SN025Y_SadDescribed_TrailNo_1071.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN025\sad\SN025Y_SadDescribed_TrailNo_1071.jpg,sad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
9424,9424,9424,SN007Z_SadnessText_TrailNo_1020.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN007\sad\SN007Z_SadnessText_TrailNo_1020.jpg,sad,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.25,0.0,0.0
4456,4456,4456,SN003Y_SadDescribed_TrailNo_1046.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN003\sad\SN003Y_SadDescribed_TrailNo_1046.jpg,sad,1.0,0.4,0.6,0.6,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0
9364,9364,9364,SN007Y_SadDescribed_TrailNo_2004.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN007\sad\SN007Y_SadDescribed_TrailNo_2004.jpg,sad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4
11984,11984,11984,SN009Z_SadnessText_TrailNo_1043.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN009\sad\SN009Z_SadnessText_TrailNo_1043.jpg,sad,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.5,0.0,0.0
4613,4613,4613,SN003Y_SadDescribed_TrailNo_3054.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN003\sad\SN003Y_SadDescribed_TrailNo_3054.jpg,sad,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
17101,17101,17101,SN013Y_SadDescribed_TrailNo_2090.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN013\sad\SN013Y_SadDescribed_TrailNo_2090.jpg,sad,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7646,7646,7646,SN004Y_SadDescribed_TrailNo_1069.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN004\sad\SN004Y_SadDescribed_TrailNo_1069.jpg,sad,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7705,7705,7705,SN004Y_SadDescribed_TrailNo_2079.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN004\sad\SN004Y_SadDescribed_TrailNo_2079.jpg,sad,0.4,0.8,0.2,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
4479,4479,4479,SN003Y_SadDescribed_TrailNo_1069.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN003\sad\SN003Y_SadDescribed_TrailNo_1069.jpg,sad,1.0,0.4,0.6,0.4,0.0,0.4,0.0,0.2,0.4,0.0,0.0,0.0
18937,18937,18937,SN025Y_SadDescribed_TrailNo_2044.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN025\sad\SN025Y_SadDescribed_TrailNo_2044.jpg,sad,0.8,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18972,18972,18972,SN025Z_SadnessText_TrailNo_1041.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN025\sad\SN025Z_SadnessText_TrailNo_1041.jpg,sad,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.8,0.4,0.5,0.0,0.0
1950,1950,1950,SN001Z_SadnessText_TrailNo_1026.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN001\sad\SN001Z_SadnessText_TrailNo_1026.jpg,sad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
22727,22727,22727,SN027Y_SadDescribed_TrailNo_2082.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN027\sad\SN027Y_SadDescribed_TrailNo_2082.jpg,sad,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9353,9353,9353,SN007Y_SadDescribed_TrailNo_1044.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN007\sad\SN007Y_SadDescribed_TrailNo_1044.jpg,sad,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22823,22823,22823,SN027Z_SadnessText_TrailNo_1114.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN027\sad\SN027Z_SadnessText_TrailNo_1114.jpg,sad,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
22780,22780,22780,SN027Z_SadnessText_TrailNo_1071.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN027\sad\SN027Z_SadnessText_TrailNo_1071.jpg,sad,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
22673,22673,22673,SN027Y_SadDescribed_TrailNo_2028.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN027\sad\SN027Y_SadDescribed_TrailNo_2028.jpg,sad,0.6,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,1988,1988,SN001Z_SadnessText_TrailNo_1064.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN001\sad\SN001Z_SadnessText_TrailNo_1064.jpg,sad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.75,0.0,0.0
4727,4727,4727,SN003Z_SadnessText_TrailNo_1076.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN003\sad\SN003Z_SadnessText_TrailNo_1076.jpg,sad,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0
9436,9436,9436,SN007Z_SadnessText_TrailNo_1032.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN007\sad\SN007Z_SadnessText_TrailNo_1032.jpg,sad,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.25,0.0,0.0
2072,2072,2072,SN001Z_SadnessText_TrailNo_2080.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN001\sad\SN001Z_SadnessText_TrailNo_2080.jpg,sad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.75,0.0,0.0
4735,4735,4735,SN003Z_SadnessText_TrailNo_1084.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN003\sad\SN003Z_SadnessText_TrailNo_1084.jpg,sad,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0
22964,22964,22964,SN027Z_SadnessText_TrailNo_2139.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN027\sad\SN027Z_SadnessText_TrailNo_2139.jpg,sad,0.4,0.0,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0
22709,22709,22709,SN027Y_SadDescribed_TrailNo_2064.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN027\sad\SN027Y_SadDescribed_TrailNo_2064.jpg,sad,0.6,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4822,4822,4822,SN003Z_SadnessText_TrailNo_2083.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN003\sad\SN003Z_SadnessText_TrailNo_2083.jpg,sad,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4730,4730,4730,SN003Z_SadnessText_TrailNo_1079.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN003\sad\SN003Z_SadnessText_TrailNo_1079.jpg,sad,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0
1811,1811,1811,SN001Y_SadDescribed_TrailNo_2003.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN001\sad\SN001Y_SadDescribed_TrailNo_2003.jpg,sad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2
1784,1784,1784,SN001Y_SadDescribed_TrailNo_1078.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN001\sad\SN001Y_SadDescribed_TrailNo_1078.jpg,sad,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7855,7855,7855,SN004Z_SadnessText_TrailNo_2090.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN004\sad\SN004Z_SadnessText_TrailNo_2090.jpg,sad,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22732,22732,22732,SN027Z_SadnessText_TrailNo_1022.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN027\sad\SN027Z_SadnessText_TrailNo_1022.jpg,sad,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9406,9406,9406,SN007Y_SadDescribed_TrailNo_2077.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN007\sad\SN007Y_SadDescribed_TrailNo_2077.jpg,sad,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1821,1821,1821,SN001Y_SadDescribed_TrailNo_2031.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN001\sad\SN001Y_SadDescribed_TrailNo_2031.jpg,sad,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.5,0.0,0.0
4637,4637,4637,SN003Y_SadDescribed_TrailNo_4025.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN003\sad\SN003Y_SadDescribed_TrailNo_4025.jpg,sad,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15111,15111,15111,SN010Z_SadnessText_TrailNo_1089.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN010\sad\SN010Z_SadnessText_TrailNo_1089.jpg,sad,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11990,11990,11990,SN009Z_SadnessText_TrailNo_1049.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN009\sad\SN009Z_SadnessText_TrailNo_1049.jpg,sad,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.5,0.0,0.0
12046,12046,12046,SN009Z_SadnessText_TrailNo_2052.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN009\sad\SN009Z_SadnessText_TrailNo_2052.jpg,sad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0
22990,22990,22990,SN027Z_SadnessText_TrailNo_2165.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN027\sad\SN027Z_SadnessText_TrailNo_2165.jpg,sad,0.4,0.0,0.6,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.2,0.0
2039,2039,2039,SN001Z_SadnessText_TrailNo_2047.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN001\sad\SN001Z_SadnessText_TrailNo_2047.jpg,sad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.75,0.0,0.0
18849,18849,18849,SN025Y_SadDescribed_TrailNo_1015.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN025\sad\SN025Y_SadDescribed_TrailNo_1015.jpg,sad,0.6,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15016,15016,15016,SN010Y_SadDescribed_TrailNo_3067.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN010\sad\SN010Y_SadDescribed_TrailNo_3067.jpg,sad,0.0,0.0,0.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22772,22772,22772,SN027Z_SadnessText_TrailNo_1063.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN027\sad\SN027Z_SadnessText_TrailNo_1063.jpg,sad,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
22705,22705,22705,SN027Y_SadDescribed_TrailNo_2060.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN027\sad\SN027Y_SadDescribed_TrailNo_2060.jpg,sad,0.6,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22655,22655,22655,SN027Y_SadDescribed_TrailNo_1067.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN027\sad\SN027Y_SadDescribed_TrailNo_1067.jpg,sad,0.6,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7747,7747,7747,SN004Z_SadnessText_TrailNo_1055.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN004\sad\SN004Z_SadnessText_TrailNo_1055.jpg,sad,0.6,0.4,0.4,0.0,0.0,0.0,0.2,0.0,0.2,0.5,0.0,0.0
15028,15028,15028,SN010Y_SadDescribed_TrailNo_3079.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN010\sad\SN010Y_SadDescribed_TrailNo_3079.jpg,sad,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18911,18911,18911,SN025Y_SadDescribed_TrailNo_2018.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN025\sad\SN025Y_SadDescribed_TrailNo_2018.jpg,sad,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22634,22634,22634,SN027Y_SadDescribed_TrailNo_1046.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN027\sad\SN027Y_SadDescribed_TrailNo_1046.jpg,sad,0.6,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4522,4522,4522,SN003Y_SadDescribed_TrailNo_2052.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN003\sad\SN003Y_SadDescribed_TrailNo_2052.jpg,sad,0.8,0.6,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
7765,7765,7765,SN004Z_SadnessText_TrailNo_1073.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN004\sad\SN004Z_SadnessText_TrailNo_1073.jpg,sad,0.6,0.4,0.4,0.0,0.0,0.0,0.2,0.0,0.2,0.5,0.0,0.0
4589,4589,4589,SN003Y_SadDescribed_TrailNo_3030.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN003\sad\SN003Y_SadDescribed_TrailNo_3030.jpg,sad,0.0,0.0,1.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
7783,7783,7783,SN004Z_SadnessText_TrailNo_1091.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN004\sad\SN004Z_SadnessText_TrailNo_1091.jpg,sad,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19017,19017,19017,SN025Z_SadnessText_TrailNo_2044.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN025\sad\SN025Z_SadnessText_TrailNo_2044.jpg,sad,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.8,0.4,0.5,0.0,0.0
1797,1797,1797,SN001Y_SadDescribed_TrailNo_1091.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN001\sad\SN001Y_SadDescribed_TrailNo_1091.jpg,sad,0.4,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,1984,1984,SN001Z_SadnessText_TrailNo_1060.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN001\sad\SN001Z_SadnessText_TrailNo_1060.jpg,sad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.75,0.0,0.0
22858,22858,22858,SN027Z_SadnessText_TrailNo_1149.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN027\sad\SN027Z_SadnessText_TrailNo_1149.jpg,sad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
9440,9440,9440,SN007Z_SadnessText_TrailNo_1036.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN007\sad\SN007Z_SadnessText_TrailNo_1036.jpg,sad,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
9368,9368,9368,SN007Y_SadDescribed_TrailNo_2008.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN007\sad\SN007Y_SadDescribed_TrailNo_2008.jpg,sad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4
