,Unnamed: 0,Index,Filename,Path,Emotion,AU1,AU2,AU4,AU5,AU6,AU9,AU12,AU15,AU17,AU20,AU25,AU26
9525,9525,9525,SN007Y_SupriseDescribed_TrailNo_1065.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN007\surprise\SN007Y_SupriseDescribed_TrailNo_1065.jpg,surprise,1.0,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
12198,12198,12198,SN009Y_SupriseDescribed_TrailNo_3017.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN009\surprise\SN009Y_SupriseDescribed_TrailNo_3017.jpg,surprise,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9562,9562,9562,SN007Y_SupriseDescribed_TrailNo_2025.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN007\surprise\SN007Y_SupriseDescribed_TrailNo_2025.jpg,surprise,1.0,1.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4954,4954,4954,SN003Y_SupriseDescribed_TrailNo_3039.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN003\surprise\SN003Y_SupriseDescribed_TrailNo_3039.jpg,surprise,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
15193,15193,15193,SN010Y_SupriseDescribed_TrailNo_1071.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN010\surprise\SN010Y_SupriseDescribed_TrailNo_1071.jpg,surprise,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9615,9615,9615,SN007Y_SupriseDescribed_TrailNo_2078.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN007\surprise\SN007Y_SupriseDescribed_TrailNo_2078.jpg,surprise,0.8,1.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0
15142,15142,15142,SN010Y_SupriseDescribed_TrailNo_1020.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN010\surprise\SN010Y_SupriseDescribed_TrailNo_1020.jpg,surprise,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17239,17239,17239,SN013Z_SupriseText_TrailNo_1036.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN013\surprise\SN013Z_SupriseText_TrailNo_1036.jpg,surprise,0.2,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9552,9552,9552,SN007Y_SupriseDescribed_TrailNo_2015.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN007\surprise\SN007Y_SupriseDescribed_TrailNo_2015.jpg,surprise,0.6,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15181,15181,15181,SN010Y_SupriseDescribed_TrailNo_1059.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN010\surprise\SN010Y_SupriseDescribed_TrailNo_1059.jpg,surprise,0.8,0.8,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8
7904,7904,7904,SN004Y_SupriseDescribed_TrailNo_1066.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN004\surprise\SN004Y_SupriseDescribed_TrailNo_1066.jpg,surprise,0.4,0.6,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
23093,23093,23093,SN027Y_SupriseDescribed_TrailNo_1084.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN027\surprise\SN027Y_SupriseDescribed_TrailNo_1084.jpg,surprise,1.0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6
2181,2181,2181,SN001Z_SupriseText_TrailNo_1027.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN001\surprise\SN001Z_SupriseText_TrailNo_1027.jpg,surprise,1.0,1.0,0.0,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.8,0.4
7991,7991,7991,SN004Z_SupriseText_TrailNo_1064.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN004\surprise\SN004Z_SupriseText_TrailNo_1064.jpg,surprise,0.4,0.4,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6
15330,15330,15330,SN010Z_SupriseText_TrailNo_2065.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN010\surprise\SN010Z_SupriseText_TrailNo_2065.jpg,surprise,0.2,0.4,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.4,0.4
7890,7890,7890,SN004Y_SupriseDescribed_TrailNo_1052.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN004\surprise\SN004Y_SupriseDescribed_TrailNo_1052.jpg,surprise,0.4,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
5052,5052,5052,SN003Z_SupriseText_TrailNo_2043.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN003\surprise\SN003Z_SupriseText_TrailNo_2043.jpg,surprise,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
9475,9475,9475,SN007Y_SupriseDescribed_TrailNo_1015.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN007\surprise\SN007Y_SupriseDescribed_TrailNo_1015.jpg,surprise,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2108,2108,2108,SN001Y_SupriseDescribed_TrailNo_1042.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN001\surprise\SN001Y_SupriseDescribed_TrailNo_1042.jpg,surprise,0.8,0.8,0.4,0.8,0.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0
17143,17143,17143,SN013Y_SupriseDescribed_TrailNo_1025.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN013\surprise\SN013Y_SupriseDescribed_TrailNo_1025.jpg,surprise,0.4,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4
12367,12367,12367,SN009Z_SupriseText_TrailNo_2085.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN009\surprise\SN009Z_SupriseText_TrailNo_2085.jpg,surprise,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
15300,15300,15300,SN010Z_SupriseText_TrailNo_1104.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN010\surprise\SN010Z_SupriseText_TrailNo_1104.jpg,surprise,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.4,0.0
15273,15273,15273,SN010Z_SupriseText_TrailNo_1077.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN010\surprise\SN010Z_SupriseText_TrailNo_1077.jpg,surprise,0.0,0.0,0.0,0.4,0.6,0.0,1.0,0.0,0.0,0.0,0.8,0.4
4852,4852,4852,SN003Y_SupriseDescribed_TrailNo_1052.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN003\surprise\SN003Y_SupriseDescribed_TrailNo_1052.jpg,surprise,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2178,2178,2178,SN001Z_SupriseText_TrailNo_1024.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN001\surprise\SN001Z_SupriseText_TrailNo_1024.jpg,surprise,1.0,1.0,0.0,0.6,0.0,0.0,0.8,0.0,0.0,0.0,0.6,0.4
23166,23166,23166,SN027Y_SupriseDescribed_TrailNo_3028.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN027\surprise\SN027Y_SupriseDescribed_TrailNo_3028.jpg,surprise,0.8,1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4
23189,23189,23189,SN027Y_SupriseDescribed_TrailNo_3052.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN027\surprise\SN027Y_SupriseDescribed_TrailNo_3052.jpg,surprise,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
19067,19067,19067,SN025Y_SupriseDescribed_TrailNo_1035.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN025\surprise\SN025Y_SupriseDescribed_TrailNo_1035.jpg,surprise,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8
2139,2139,2139,SN001Y_SupriseDescribed_TrailNo_1073.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN001\surprise\SN001Y_SupriseDescribed_TrailNo_1073.jpg,surprise,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6,0.0,0.4,0.4
9511,9511,9511,SN007Y_SupriseDescribed_TrailNo_1051.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN007\surprise\SN007Y_SupriseDescribed_TrailNo_1051.jpg,surprise,1.0,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
4982,4982,4982,SN003Y_SupriseDescribed_TrailNo_3067.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN003\surprise\SN003Y_SupriseDescribed_TrailNo_3067.jpg,surprise,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4
15249,15249,15249,SN010Y_SupriseDescribed_TrailNo_2061.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN010\surprise\SN010Y_SupriseDescribed_TrailNo_2061.jpg,surprise,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23084,23084,23084,SN027Y_SupriseDescribed_TrailNo_1072.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN027\surprise\SN027Y_SupriseDescribed_TrailNo_1072.jpg,surprise,1.0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
23135,23135,23135,SN027Y_SupriseDescribed_TrailNo_2037.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN027\surprise\SN027Y_SupriseDescribed_TrailNo_2037.jpg,surprise,0.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
23429,23429,23429,SN027Z_SupriseText_TrailNo_3049.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN027\surprise\SN027Z_SupriseText_TrailNo_3049.jpg,surprise,0.8,1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15247,15247,15247,SN010Y_SupriseDescribed_TrailNo_2059.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN010\surprise\SN010Y_SupriseDescribed_TrailNo_2059.jpg,surprise,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9542,9542,9542,SN007Y_SupriseDescribed_TrailNo_1082.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN007\surprise\SN007Y_SupriseDescribed_TrailNo_1082.jpg,surprise,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2
7921,7921,7921,SN004Y_SupriseDescribed_TrailNo_2038.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN004\surprise\SN004Y_SupriseDescribed_TrailNo_2038.jpg,surprise,0.2,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6
5039,5039,5039,SN003Z_SupriseText_TrailNo_2030.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN003\surprise\SN003Z_SupriseText_TrailNo_2030.jpg,surprise,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
12082,12082,12082,SN009Y_SupriseDescribed_TrailNo_1032.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN009\surprise\SN009Y_SupriseDescribed_TrailNo_1032.jpg,surprise,1.0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
2197,2197,2197,SN001Z_SupriseText_TrailNo_1043.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN001\surprise\SN001Z_SupriseText_TrailNo_1043.jpg,surprise,1.0,1.0,0.0,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.8,0.4
4872,4872,4872,SN003Y_SupriseDescribed_TrailNo_1072.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN003\surprise\SN003Y_SupriseDescribed_TrailNo_1072.jpg,surprise,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.0,0.0,0.0
23402,23402,23402,SN027Z_SupriseText_TrailNo_3022.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN027\surprise\SN027Z_SupriseText_TrailNo_3022.jpg,surprise,0.8,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9571,9571,9571,SN007Y_SupriseDescribed_TrailNo_2034.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN007\surprise\SN007Y_SupriseDescribed_TrailNo_2034.jpg,surprise,0.8,0.8,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19097,19097,19097,SN025Y_SupriseDescribed_TrailNo_2023.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN025\surprise\SN025Y_SupriseDescribed_TrailNo_2023.jpg,surprise,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6
7993,7993,7993,SN004Z_SupriseText_TrailNo_1066.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN004\surprise\SN004Z_SupriseText_TrailNo_1066.jpg,surprise,0.4,0.4,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6
12130,12130,12130,SN009Y_SupriseDescribed_TrailNo_2006.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN009\surprise\SN009Y_SupriseDescribed_TrailNo_2006.jpg,surprise,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
23300,23300,23300,SN027Z_SupriseText_TrailNo_1037.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN027\surprise\SN027Z_SupriseText_TrailNo_1037.jpg,surprise,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8002,8002,8002,SN004Z_SupriseText_TrailNo_1075.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN004\surprise\SN004Z_SupriseText_TrailNo_1075.jpg,surprise,0.2,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6
12362,12362,12362,SN009Z_SupriseText_TrailNo_2080.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN009\surprise\SN009Z_SupriseText_TrailNo_2080.jpg,surprise,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
5058,5058,5058,SN003Z_SupriseText_TrailNo_2049.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN003\surprise\SN003Z_SupriseText_TrailNo_2049.jpg,surprise,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
5037,5037,5037,SN003Z_SupriseText_TrailNo_2028.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN003\surprise\SN003Z_SupriseText_TrailNo_2028.jpg,surprise,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7889,7889,7889,SN004Y_SupriseDescribed_TrailNo_1051.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN004\surprise\SN004Y_SupriseDescribed_TrailNo_1051.jpg,surprise,0.4,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
4966,4966,4966,SN003Y_SupriseDescribed_TrailNo_3051.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN003\surprise\SN003Y_SupriseDescribed_TrailNo_3051.jpg,surprise,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
17242,17242,17242,SN013Z_SupriseText_TrailNo_1039.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN013\surprise\SN013Z_SupriseText_TrailNo_1039.jpg,surprise,0.2,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9504,9504,9504,SN007Y_SupriseDescribed_TrailNo_1044.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN007\surprise\SN007Y_SupriseDescribed_TrailNo_1044.jpg,surprise,1.0,1.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4851,4851,4851,SN003Y_SupriseDescribed_TrailNo_1051.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN003\surprise\SN003Y_SupriseDescribed_TrailNo_1051.jpg,surprise,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
23226,23226,23226,SN027Y_SupriseDescribed_TrailNo_3097.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN027\surprise\SN027Y_SupriseDescribed_TrailNo_3097.jpg,surprise,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
7968,7968,7968,SN004Z_SupriseText_TrailNo_1041.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN004\surprise\SN004Z_SupriseText_TrailNo_1041.jpg,surprise,0.2,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
19113,19113,19113,SN025Y_SupriseDescribed_TrailNo_2039.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN025\surprise\SN025Y_SupriseDescribed_TrailNo_2039.jpg,surprise,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8
17178,17178,17178,SN013Y_SupriseDescribed_TrailNo_1060.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN013\surprise\SN013Y_SupriseDescribed_TrailNo_1060.jpg,surprise,0.4,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
15267,15267,15267,SN010Z_SupriseText_TrailNo_1071.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN010\surprise\SN010Z_SupriseText_TrailNo_1071.jpg,surprise,0.6,0.4,0.0,0.6,0.6,0.0,1.0,0.0,0.0,0.0,0.8,0.4
2153,2153,2153,SN001Y_SupriseDescribed_TrailNo_1087.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN001\surprise\SN001Y_SupriseDescribed_TrailNo_1087.jpg,surprise,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
19065,19065,19065,SN025Y_SupriseDescribed_TrailNo_1033.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN025\surprise\SN025Y_SupriseDescribed_TrailNo_1033.jpg,surprise,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8
12159,12159,12159,SN009Y_SupriseDescribed_TrailNo_2035.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN009\surprise\SN009Y_SupriseDescribed_TrailNo_2035.jpg,surprise,1.0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
9584,9584,9584,SN007Y_SupriseDescribed_TrailNo_2047.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN007\surprise\SN007Y_SupriseDescribed_TrailNo_2047.jpg,surprise,0.8,1.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7964,7964,7964,SN004Y_SupriseDescribed_TrailNo_2081.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN004\surprise\SN004Y_SupriseDescribed_TrailNo_2081.jpg,surprise,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2
15357,15357,15357,SN010Z_SupriseText_TrailNo_2092.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN010\surprise\SN010Z_SupriseText_TrailNo_2092.jpg,surprise,0.0,0.0,0.0,0.0,0.4,0.0,0.6,0.0,0.0,0.0,0.4,0.0
23179,23179,23179,SN027Y_SupriseDescribed_TrailNo_3042.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN027\surprise\SN027Y_SupriseDescribed_TrailNo_3042.jpg,surprise,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
19185,19185,19185,SN025Z_SupriseText_TrailNo_2034.jpg,C:\Users\user\Documents\MSc Computer\EmotionDetectionUsingCNN\disfa_dataset\SN025\surprise\SN025Z_SupriseText_TrailNo_2034.jpg,surprise,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8
